i,vx,vy
-0.2095,-0.033,0.092
-0.206,-0.035,0.0875
-0.2085,-0.0365,0.086
-0.205,-0.033,0.087
-0.209,-0.035,0.09
-0.2105,-0.0325,0.091
-0.208,-0.03,0.0935
-0.208,-0.032,0.094
-0.2055,-0.0285,0.096
-0.2085,-0.031,0.0945
-0.2045,-0.0335,0.091
-0.206,-0.032,0.0935
-0.21,-0.032,0.094
-0.2065,-0.03,0.095
-0.2095,-0.031,0.098
-0.2075,-0.031,0.095
-0.2075,-0.029,0.0915
-0.2135,-0.0315,0.0985
-0.2105,-0.0305,0.101
-0.2075,-0.0285,0.099
-0.2135,-0.0295,0.1005
-0.212,-0.029,0.097
-0.2095,-0.03,0.0915
-0.2085,-0.032,0.0945
-0.204,-0.0335,0.094
-0.209,-0.0345,0.0935
-0.21,-0.0345,0.0945
-0.2075,-0.0345,0.095
-0.215,-0.0335,0.0955
-0.2075,-0.0305,0.0905
-0.2005,-0.0285,0.0925
-0.2055,-0.0285,0.0965
-0.1975,-0.0255,0.0945
-0.2025,-0.0305,0.097
-0.205,-0.031,0.1025
-0.1995,-0.028,0.1
-0.197,-0.03,0.094
-0.199,-0.03,0.0965
-0.2035,-0.032,0.1
-0.1965,-0.029,0.0995
-0.1945,-0.0245,0.0995
-0.1885,-0.024,0.1005
-0.1925,-0.0245,0.098
-0.203,-0.0255,0.097
-0.2,-0.023,0.105
-0.2005,-0.025,0.1095
-0.201,-0.027,0.109
-0.2085,-0.0255,0.1095
-0.217,-0.03,0.1085
-0.21,-0.027,0.1035
-0.2075,-0.027,0.101
-0.2065,-0.03,0.1015
-0.206,-0.0295,0.103
-0.2055,-0.0305,0.1055
-0.205,-0.0335,0.1065
-0.204,-0.0345,0.1035
-0.196,-0.029,0.099
-0.2025,-0.0315,0.099
-0.2025,-0.033,0.0985
-0.1995,-0.0315,0.0985
-0.205,-0.0315,0.0965
-0.203,-0.028,0.099
-0.21,-0.031,0.095
-0.209,-0.027,0.0905
-0.1995,-0.023,0.095
-0.196,-0.023,0.0945
-0.197,-0.021,0.0935
-0.1935,-0.023,0.096
-0.195,-0.0265,0.095
-0.1965,-0.0265,0.09
-0.192,-0.025,0.091
-0.2005,-0.026,0.0925
-0.2,-0.0235,0.0925
-0.1915,-0.0235,0.0955
-0.184,-0.025,0.092
-0.185,-0.0255,0.0895
-0.1905,-0.027,0.0895
-0.191,-0.029,0.089
-0.1935,-0.0285,0.0915
-0.1905,-0.0285,0.0905
-0.1945,-0.0345,0.09
-0.1945,-0.0355,0.0925
-0.1905,-0.0355,0.09
-0.188,-0.0365,0.0895
-0.184,-0.031,0.0915
-0.1855,-0.029,0.0915
-0.185,-0.0265,0.0915
-0.191,-0.029,0.092
-0.1965,-0.032,0.0925
-0.1975,-0.028,0.0895
-0.198,-0.029,0.086
-0.199,-0.031,0.089
-0.199,-0.032,0.0915
-0.191,-0.0295,0.089
-0.192,-0.03,0.088
-0.195,-0.03,0.0865
-0.192,-0.0305,0.086
-0.1925,-0.0315,0.089
-0.196,-0.0325,0.0895
-0.202,-0.0345,0.092
-0.2005,-0.0325,0.09
-0.197,-0.032,0.089
-0.1975,-0.0315,0.091
-0.198,-0.03,0.0875
-0.195,-0.026,0.09
-0.1905,-0.0255,0.0925
-0.1945,-0.029,0.0925
-0.198,-0.029,0.09
-0.2015,-0.031,0.0885
-0.199,-0.0315,0.0865
-0.1935,-0.029,0.0845
-0.2,-0.032,0.0885
-0.209,-0.037,0.0915
-0.2145,-0.0365,0.0915
-0.209,-0.034,0.093
-0.205,-0.0345,0.091
-0.202,-0.033,0.089
-0.1945,-0.032,0.0885
-0.1985,-0.0355,0.0855
-0.2025,-0.04,0.0835
-0.199,-0.038,0.084
-0.198,-0.0365,0.086
-0.2025,-0.0405,0.087
-0.2055,-0.042,0.0825
-0.201,-0.0415,0.0825
-0.1995,-0.04,0.0875
-0.2005,-0.0425,0.082
-0.201,-0.0425,0.079
-0.204,-0.043,0.079
-0.199,-0.0435,0.0745
-0.2005,-0.043,0.0845
-0.2095,-0.045,0.0905
-0.212,-0.044,0.087
-0.21,-0.0425,0.085
-0.217,-0.044,0.087
-0.2215,-0.045,0.0925
-0.213,-0.038,0.091
-0.2115,-0.037,0.0895
-0.2105,-0.037,0.0925
-0.2175,-0.037,0.095
-0.217,-0.039,0.092
-0.214,-0.0405,0.09
-0.211,-0.041,0.0875
-0.197,-0.0365,0.0815
-0.195,-0.0375,0.079
-0.193,-0.0375,0.0825
-0.1965,-0.038,0.085
-0.2005,-0.0375,0.0875
-0.197,-0.0345,0.0905
-0.1895,-0.0345,0.0855
-0.1875,-0.036,0.082
-0.1995,-0.04,0.081
-0.201,-0.039,0.083
-0.1965,-0.038,0.084
-0.1955,-0.037,0.087
-0.1975,-0.038,0.086
-0.2105,-0.039,0.0845
-0.2175,-0.039,0.084
-0.2075,-0.038,0.0825
-0.2055,-0.0375,0.085
-0.2105,-0.0415,0.083
-0.2025,-0.038,0.083
-0.198,-0.036,0.083
-0.206,-0.041,0.082
-0.209,-0.041,0.0845
-0.2005,-0.041,0.0845
-0.2005,-0.044,0.085
-0.2035,-0.04,0.084
-0.2045,-0.0395,0.0865
-0.2065,-0.042,0.084
-0.205,-0.037,0.086
-0.204,-0.035,0.0855
-0.204,-0.036,0.0845
-0.2015,-0.0355,0.09
-0.1975,-0.032,0.089
-0.2005,-0.0335,0.09
-0.203,-0.038,0.0905
-0.2015,-0.039,0.093
-0.1955,-0.035,0.093
-0.2005,-0.032,0.0905
-0.205,-0.0365,0.093
-0.193,-0.0395,0.091
-0.1915,-0.0385,0.0895
-0.193,-0.039,0.09
-0.1955,-0.041,0.0895
-0.1945,-0.0425,0.091
-0.1885,-0.041,0.0885
-0.1885,-0.0395,0.086
-0.1915,-0.039,0.087
-0.1915,-0.04,0.0885
-0.1865,-0.0395,0.088
-0.179,-0.035,0.0855
-0.18,-0.0345,0.0865
-0.189,-0.035,0.0915
-0.1905,-0.0345,0.091
-0.1895,-0.0315,0.085
-0.1925,-0.032,0.087
-0.195,-0.033,0.089
-0.191,-0.03,0.0895
-0.1935,-0.031,0.0895
-0.198,-0.034,0.0915
-0.19,-0.033,0.0935
-0.1885,-0.032,0.089
-0.188,-0.035,0.089
-0.19,-0.037,0.09
-0.1905,-0.0385,0.0835
-0.191,-0.0395,0.082
-0.193,-0.0395,0.084
-0.1965,-0.042,0.0825
-0.1945,-0.038,0.087
-0.187,-0.034,0.0915
-0.195,-0.038,0.088
-0.194,-0.038,0.0855
-0.1925,-0.0395,0.088
-0.1915,-0.037,0.0915
-0.1845,-0.037,0.0875
-0.189,-0.0415,0.0865
-0.19,-0.0395,0.0865
-0.184,-0.0355,0.082
-0.187,-0.0365,0.0885
-0.1945,-0.0375,0.092
-0.186,-0.0355,0.0865
-0.185,-0.035,0.083
-0.1875,-0.033,0.0815
-0.186,-0.0345,0.0835
-0.189,-0.0365,0.0865
-0.1905,-0.036,0.089
-0.1895,-0.0365,0.0895
-0.1885,-0.0365,0.0855
-0.188,-0.037,0.0845
-0.1875,-0.0375,0.084
-0.1935,-0.0415,0.084
-0.1995,-0.043,0.082
-0.1965,-0.04,0.075
-0.1985,-0.0405,0.0805
-0.1965,-0.04,0.0875
-0.1905,-0.039,0.0815
-0.199,-0.043,0.082
-0.1965,-0.0435,0.0855
-0.1985,-0.0425,0.087
-0.2045,-0.0445,0.0885
-0.199,-0.043,0.09
-0.1915,-0.0415,0.0895
-0.19,-0.042,0.0885
-0.1905,-0.0395,0.0915
-0.187,-0.037,0.09
-0.1885,-0.038,0.0915
-0.186,-0.034,0.0955
-0.1825,-0.0315,0.097
-0.1765,-0.033,0.103
-0.1745,-0.033,0.1025
-0.1775,-0.0315,0.1005
-0.18,-0.0285,0.1055
-0.1855,-0.027,0.1095
-0.1865,-0.025,0.1065
-0.1885,-0.026,0.102
-0.1865,-0.023,0.095
-0.181,-0.0165,0.0875
-0.1765,-0.015,0.091
-0.174,-0.012,0.09
-0.179,-0.0105,0.088
-0.178,-0.012,0.087
-0.172,-0.005,0.08
-0.171,0.0005,0.0765
-0.168,0.001,0.077
-0.164,0.0025,0.079
-0.1665,0.0005,0.0825
-0.1595,0.007,0.0845
-0.158,0.009,0.0885
-0.163,0.0055,0.0935
-0.1525,0.005,0.0975
-0.1495,0.005,0.1
-0.1485,0.007,0.103
-0.1465,0.007,0.109
-0.144,0.016,0.109
-0.1375,0.0255,0.1115
-0.1315,0.0265,0.118
-0.1315,0.0295,0.12
-0.1315,0.0315,0.119
-0.132,0.031,0.1175
-0.138,0.035,0.117
-0.131,0.0375,0.1145
-0.121,0.0405,0.111
-0.125,0.0425,0.1095
-0.133,0.046,0.1085
-0.129,0.054,0.1095
-0.122,0.055,0.1115
-0.1195,0.0615,0.1085
-0.1185,0.073,0.1125
-0.1105,0.075,0.115
-0.1065,0.0735,0.1135
-0.105,0.0765,0.1135
-0.1,0.082,0.112
-0.1045,0.079,0.12
-0.0995,0.0775,0.123
-0.0985,0.0785,0.119
-0.101,0.0785,0.121
-0.0895,0.079,0.123
-0.087,0.078,0.1265
-0.097,0.079,0.1255
-0.102,0.0725,0.1195
-0.1015,0.0645,0.1155
-0.1,0.0585,0.112
-0.103,0.052,0.1125
-0.1025,0.0495,0.114
-0.0985,0.0485,0.112
-0.102,0.043,0.1145
-0.101,0.041,0.117
-0.104,0.0365,0.1155
-0.1095,0.03,0.1135
-0.103,0.032,0.1135
-0.104,0.0305,0.12
-0.11,0.029,0.1215
-0.116,0.0245,0.1265
-0.1205,0.0215,0.138
-0.122,0.0245,0.1395
-0.125,0.0195,0.131
-0.125,0.02,0.1255
-0.1255,0.0215,0.121
-0.1275,0.016,0.113
-0.134,0.0145,0.116
-0.1315,0.015,0.1135
-0.124,0.012,0.109
-0.1255,0.0155,0.1065
-0.127,0.021,0.1015
-0.128,0.02,0.1025
-0.128,0.0165,0.1015
-0.123,0.021,0.1
-0.121,0.0255,0.0885
-0.123,0.0195,0.077
-0.1255,0.016,0.076
-0.128,0.0165,0.073
-0.122,0.0195,0.074
-0.1185,0.0165,0.082
-0.121,0.014,0.079
-0.1255,0.009,0.071
-0.127,0.007,0.076
-0.1265,0.013,0.0775
-0.1255,0.0145,0.0795
-0.128,0.0175,0.0875
-0.1375,0.0155,0.098
-0.1435,0.011,0.1035
-0.1515,0.007,0.104
-0.1635,0.001,0.1115
-0.1765,-0.01,0.107
-0.184,-0.022,0.1045
-0.1875,-0.0255,0.106
-0.1855,-0.028,0.098
-0.1905,-0.0335,0.0925
-0.1975,-0.0395,0.0885
-0.201,-0.045,0.086
-0.2065,-0.0445,0.0805
-0.2065,-0.048,0.081
-0.2115,-0.0525,0.0845
-0.2205,-0.0495,0.081
-0.2265,-0.0525,0.075
-0.228,-0.0545,0.0715
-0.225,-0.054,0.077
-0.2235,-0.0525,0.078
-0.224,-0.0515,0.0745
-0.222,-0.0545,0.0745
-0.221,-0.056,0.073
-0.2275,-0.058,0.0735
-0.2235,-0.056,0.0725
-0.2185,-0.053,0.069
-0.224,-0.057,0.0635
-0.225,-0.0555,0.0645
-0.2285,-0.0505,0.065
-0.234,-0.0515,0.0645
-0.2355,-0.056,0.061
-0.2345,-0.058,0.057
-0.236,-0.055,0.064
-0.228,-0.0505,0.067
-0.224,-0.051,0.0695
-0.2285,-0.0495,0.066
-0.2295,-0.049,0.071
-0.2315,-0.054,0.073
-0.236,-0.0565,0.067
-0.2325,-0.0545,0.071
-0.228,-0.054,0.0735
-0.2335,-0.057,0.0755
-0.2295,-0.0555,0.072
-0.2335,-0.057,0.0715
-0.237,-0.0575,0.0755
-0.2355,-0.06,0.074
-0.2425,-0.0645,0.0725
-0.241,-0.068,0.069
-0.242,-0.07,0.067
-0.242,-0.0695,0.067
-0.239,-0.0725,0.067
-0.2455,-0.073,0.067
-0.2495,-0.069,0.068
-0.2485,-0.0665,0.069
-0.252,-0.072,0.07
-0.255,-0.073,0.074
-0.254,-0.071,0.074
-0.25,-0.071,0.0715
-0.2465,-0.0685,0.0705
-0.2425,-0.0645,0.071
-0.24,-0.0625,0.072
-0.245,-0.0655,0.069
-0.2405,-0.0645,0.0665
-0.2335,-0.061,0.071
-0.232,-0.0635,0.0755
-0.236,-0.0655,0.072
-0.2425,-0.064,0.0725
-0.246,-0.0685,0.071
-0.254,-0.071,0.0705
-0.2495,-0.068,0.0715
-0.243,-0.0675,0.075
-0.2435,-0.0675,0.0785
-0.2475,-0.068,0.0765
-0.251,-0.0695,0.078
-0.25,-0.068,0.077
-0.2545,-0.069,0.0795
-0.2505,-0.0685,0.0805
-0.2465,-0.066,0.08
-0.2535,-0.0695,0.084
-0.248,-0.0675,0.0815
-0.246,-0.064,0.084
-0.254,-0.0645,0.0825
-0.248,-0.063,0.077
-0.25,-0.0655,0.073
-0.254,-0.065,0.073
-0.2435,-0.059,0.0775
-0.241,-0.0575,0.078
-0.245,-0.057,0.0795
-0.2455,-0.052,0.081
-0.249,-0.0515,0.079
-0.2445,-0.0525,0.075
-0.237,-0.05,0.0775
-0.2375,-0.0495,0.079
-0.236,-0.051,0.0785
-0.2355,-0.0535,0.08
-0.2305,-0.056,0.08
-0.227,-0.056,0.078
-0.235,-0.0545,0.0785
-0.244,-0.0525,0.079
-0.241,-0.05,0.077
-0.24,-0.051,0.0845
-0.242,-0.045,0.086
-0.2405,-0.0415,0.083
-0.2415,-0.046,0.0775
-0.24,-0.048,0.073
-0.2435,-0.0545,0.075
-0.2505,-0.063,0.0675
-0.253,-0.068,0.0665
-0.257,-0.081,0.0615
-0.268,-0.1025,0.0445
-0.2755,-0.1205,0.0325
-0.273,-0.1405,0.0125
-0.276,-0.1625,-0.0085
-0.2805,-0.179,-0.0175
-0.2835,-0.1895,-0.0215
-0.2785,-0.19,-0.027
-0.2725,-0.1915,-0.033
-0.2735,-0.195,-0.034
-0.27,-0.192,-0.0375
-0.264,-0.184,-0.0465
-0.2455,-0.1595,-0.0465
-0.219,-0.117,-0.0545
-0.201,-0.088,-0.0685
-0.183,-0.059,-0.0645
-0.161,-0.0105,-0.0525
-0.1515,0.027,-0.041
-0.1365,0.078,-0.0275
-0.1075,0.146,-0.0065
-0.084,0.2035,0.011
-0.061,0.2595,0.0265
-0.0425,0.3135,0.0515
-0.0155,0.3855,0.0895
0.02,0.4695,0.149
0.052,0.5595,0.2045
0.076,0.6355,0.2585
0.079,0.68,0.3335
0.0955,0.763,0.408
0.113,0.8415,0.4825
0.11,0.883,0.544
0.1195,0.943,0.5725
0.1335,1.0125,0.5965
0.141,1.076,0.627
0.134,1.111,0.6525
0.119,1.14,0.6465
0.0935,1.1515,0.6425
0.0555,1.1,0.6365
0.0225,1.027,0.603
-0.001,0.956,0.5525
-0.029,0.845,0.4485
-0.097,0.691,0.361
-0.1775,0.498,0.327
-0.237,0.291,0.303
-0.327,0.0395,0.29
-0.402,-0.2095,0.2635
-0.448,-0.3895,0.244
-0.4785,-0.509,0.2265
-0.4725,-0.53,0.199
-0.469,-0.5265,0.1645
-0.464,-0.5355,0.1215
-0.461,-0.5345,0.0915
-0.462,-0.5265,0.06
-0.4665,-0.52,0.026
-0.466,-0.517,-0.0055
-0.463,-0.511,-0.023
-0.456,-0.4865,-0.021
-0.45,-0.463,-0.0165
-0.4405,-0.4405,-0.0135
-0.4155,-0.399,-0.0065
-0.3935,-0.3625,0.0025
-0.3895,-0.3415,0.016
-0.3805,-0.314,0.0325
-0.357,-0.2745,0.0355
-0.339,-0.235,0.0405
-0.315,-0.1995,0.057
-0.2975,-0.1785,0.065
-0.284,-0.1595,0.0655
-0.273,-0.1405,0.063
-0.2635,-0.1245,0.063
-0.256,-0.1095,0.0655
-0.2495,-0.101,0.0705
-0.2365,-0.088,0.075
-0.2275,-0.0765,0.0825
-0.2245,-0.07,0.0975
-0.224,-0.066,0.1045
-0.218,-0.064,0.106
-0.222,-0.0635,0.111
-0.22,-0.06,0.117
-0.214,-0.054,0.115
-0.2205,-0.0495,0.114
-0.2235,-0.0495,0.1175
-0.221,-0.0495,0.118
-0.217,-0.047,0.1195
-0.2225,-0.047,0.1205
-0.2225,-0.047,0.1235
-0.2175,-0.046,0.1215
-0.219,-0.0455,0.1185
-0.221,-0.047,0.1195
-0.217,-0.046,0.1205
-0.2115,-0.0465,0.121
-0.209,-0.045,0.1175
-0.207,-0.0415,0.1155
-0.2065,-0.04,0.1135
-0.205,-0.039,0.109
-0.2065,-0.04,0.108
-0.204,-0.0385,0.106
-0.2025,-0.035,0.109
-0.208,-0.0345,0.113
-0.2085,-0.037,0.1125
-0.202,-0.0365,0.1115
-0.202,-0.0365,0.1105
-0.2045,-0.0365,0.113
-0.2075,-0.036,0.1135
-0.213,-0.036,0.1145
-0.2135,-0.0365,0.116
-0.2115,-0.037,0.12
-0.2065,-0.036,0.1185
-0.212,-0.0385,0.112
-0.214,-0.0375,0.111
-0.207,-0.0375,0.1115
-0.2,-0.037,0.1165
-0.195,-0.0355,0.124
-0.1965,-0.0345,0.1255
-0.199,-0.0335,0.1205
-0.2035,-0.0375,0.1175
-0.1955,-0.034,0.1175
-0.1935,-0.0325,0.111
-0.202,-0.034,0.1165
-0.199,-0.033,0.1195
-0.202,-0.0355,0.1145
-0.2135,-0.035,0.118
-0.211,-0.0315,0.116
-0.201,-0.0275,0.1185
-0.1995,-0.0275,0.1175
-0.1905,-0.024,0.117
-0.1875,-0.023,0.123
-0.1955,-0.024,0.123
-0.191,-0.021,0.1215
-0.19,-0.0215,0.118
-0.199,-0.0215,0.12
-0.201,-0.0215,0.1145
-0.192,-0.02,0.1145
-0.194,-0.0235,0.12
-0.189,-0.027,0.113
-0.1765,-0.02,0.1115
-0.174,-0.017,0.112
-0.1785,-0.017,0.113
-0.196,-0.0185,0.1145
-0.1955,-0.0185,0.1155
-0.189,-0.0125,0.1175
-0.19,-0.0095,0.1175
-0.185,-0.009,0.1235
-0.1865,-0.0115,0.1255
-0.192,-0.015,0.1185
-0.1925,-0.015,0.1165
-0.183,-0.0115,0.1275
-0.1825,-0.013,0.132
-0.188,-0.021,0.1185
-0.1855,-0.021,0.111
-0.1835,-0.018,0.112
-0.1835,-0.0175,0.113
-0.184,-0.0165,0.111
-0.1805,-0.0145,0.1105
-0.177,-0.0135,0.1105
-0.181,-0.012,0.109
-0.186,-0.0115,0.1085
-0.1835,-0.0125,0.1105
-0.1855,-0.014,0.1145
-0.1865,-0.0115,0.112
-0.1875,-0.0105,0.114
-0.1925,-0.0115,0.1165
-0.179,-0.0045,0.106
-0.171,-0.004,0.105
-0.1755,-0.007,0.1125
-0.1815,-0.007,0.114
-0.1795,-0.003,0.113
-0.1745,-0.0015,0.114
-0.1795,-0.0035,0.122
-0.176,-0.0005,0.1225
-0.1715,-0.001,0.121
-0.169,-0.0035,0.118
-0.1715,-0.004,0.1145
-0.17,-0.0005,0.116
-0.1685,0.0005,0.112
-0.1685,0.0005,0.1115
-0.17,-0.0025,0.1115
-0.174,-0.006,0.11
-0.176,-0.0075,0.1055
-0.1755,-0.0075,0.1065
-0.1665,-0.002,0.1125
-0.1715,-0.0045,0.112
-0.17,-0.005,0.1145
-0.1705,-0.005,0.1145
-0.1745,-0.0075,0.1175
-0.158,-0.002,0.119
-0.1615,-0.003,0.1165
-0.1665,-0.0025,0.1195
-0.16,-0.0035,0.1225
-0.16,-0.0075,0.1195
-0.158,-0.0075,0.122
-0.1545,-0.01,0.126
-0.1545,-0.006,0.1215
-0.159,-0.006,0.1165
-0.157,-0.008,0.113
-0.157,-0.0055,0.1105
-0.153,-0.0005,0.1105
-0.145,0.007,0.1185
-0.1485,0.0035,0.115
-0.1565,0.0005,0.1125
-0.153,0.003,0.1155
-0.1475,0.0025,0.1135
-0.1415,0.0055,0.1185
-0.1355,0.0075,0.1225
-0.144,0.007,0.1255
-0.1465,0.01,0.131
-0.1495,0.01,0.131
-0.153,0.01,0.124
-0.154,0.0125,0.123
-0.1555,0.0145,0.1245
-0.149,0.018,0.1235
-0.1415,0.02,0.12
-0.1475,0.0195,0.118
-0.1535,0.0205,0.1175
-0.1435,0.022,0.115
-0.138,0.022,0.109
-0.135,0.0205,0.111
-0.134,0.02,0.113
-0.134,0.021,0.114
-0.143,0.0175,0.121
-0.1455,0.017,0.1205
-0.1425,0.0195,0.119
-0.1465,0.0155,0.1155
-0.1435,0.014,0.111
-0.1505,0.0155,0.1135
-0.1565,0.0165,0.1125
-0.1505,0.0185,0.111
-0.148,0.0195,0.1115
-0.153,0.0225,0.1115
-0.148,0.0255,0.111
-0.137,0.028,0.1125
-0.135,0.025,0.117
-0.1405,0.0245,0.116
-0.1395,0.0345,0.1155
-0.1295,0.0385,0.113
-0.1295,0.038,0.1115
-0.1305,0.0385,0.11
-0.134,0.038,0.11
-0.134,0.0375,0.114
-0.138,0.037,0.1155
-0.1415,0.037,0.118
-0.137,0.0385,0.1175
-0.1335,0.0395,0.119
-0.129,0.04,0.1165
-0.136,0.042,0.115
-0.131,0.041,0.121
-0.119,0.0455,0.1245
-0.12,0.0495,0.1285
-0.1225,0.0465,0.127
-0.117,0.0465,0.124
-0.1125,0.0455,0.125
-0.1125,0.0415,0.129
-0.112,0.0415,0.1315
-0.1185,0.045,0.132
-0.1115,0.0485,0.129
-0.104,0.05,0.123
-0.102,0.055,0.128
-0.099,0.0595,0.128
-0.1015,0.0615,0.121
-0.1005,0.0645,0.1245
-0.105,0.0655,0.126
-0.111,0.0655,0.1225
-0.11,0.0695,0.1255
-0.105,0.07,0.1295
-0.107,0.067,0.127
-0.107,0.0705,0.135
-0.106,0.0725,0.143
-0.1025,0.074,0.139
-0.092,0.0805,0.1365
-0.098,0.081,0.1355
-0.1005,0.0815,0.1345
-0.0935,0.0815,0.135
-0.089,0.083,0.137
-0.089,0.087,0.138
-0.0865,0.0865,0.1365
-0.082,0.089,0.135
-0.0815,0.093,0.136
-0.081,0.0955,0.1305
-0.0835,0.0975,0.129
-0.087,0.097,0.13
-0.087,0.0995,0.1245
-0.0875,0.099,0.1265
-0.0855,0.0995,0.128
-0.0805,0.1025,0.131
-0.084,0.1005,0.135
-0.077,0.108,0.1315
-0.069,0.1125,0.136
-0.074,0.1085,0.1415
-0.0715,0.108,0.1425
-0.0675,0.1085,0.144
-0.0675,0.108,0.142
-0.06,0.115,0.144
-0.0515,0.123,0.145
-0.0545,0.1235,0.143
-0.0585,0.128,0.1425
-0.06,0.1295,0.1425
-0.0575,0.131,0.143
-0.0495,0.1365,0.142
-0.0435,0.1415,0.14
-0.0365,0.144,0.139
-0.043,0.144,0.143
-0.055,0.144,0.147
-0.0485,0.1425,0.1465
-0.0375,0.149,0.1435
-0.0395,0.1545,0.146
-0.044,0.154,0.1515
-0.0465,0.1525,0.154
-0.0545,0.1485,0.1525
-0.0545,0.1495,0.1505
-0.052,0.1495,0.1515
-0.0505,0.1495,0.149
-0.0415,0.154,0.1485
-0.0365,0.157,0.1465
-0.0395,0.1575,0.147
-0.0355,0.157,0.145
-0.03,0.16,0.149
-0.0355,0.1615,0.159
-0.0365,0.1595,0.153
-0.0365,0.16,0.1525
-0.0345,0.162,0.156
-0.033,0.161,0.154
-0.04,0.153,0.154
-0.042,0.154,0.153
-0.043,0.1565,0.153
-0.0475,0.1595,0.1585
-0.052,0.162,0.16
-0.05,0.162,0.157
-0.0555,0.1615,0.1565
-0.0555,0.161,0.152
-0.053,0.161,0.1525
-0.062,0.1535,0.1545
-0.061,0.1535,0.156
-0.063,0.1535,0.1525
-0.0615,0.1515,0.151
-0.064,0.147,0.154
-0.0705,0.143,0.148
-0.077,0.1385,0.1495
-0.083,0.128,0.145
-0.082,0.1215,0.1395
-0.087,0.1155,0.141
-0.087,0.1115,0.137
-0.0925,0.1075,0.1335
-0.0945,0.103,0.135
-0.0935,0.0985,0.139
-0.0985,0.094,0.139
-0.1015,0.089,0.1385
-0.102,0.0825,0.1335
-0.104,0.0805,0.1325
-0.1065,0.077,0.128
-0.1105,0.0725,0.122
-0.1205,0.069,0.1245
-0.1265,0.065,0.119
-0.1325,0.059,0.1235
-0.1355,0.05,0.118
-0.1315,0.0475,0.111
-0.132,0.048,0.117
-0.137,0.0465,0.109
-0.142,0.0415,0.106
-0.145,0.0345,0.104
-0.152,0.027,0.104
-0.157,0.0235,0.1065
-0.1575,0.02,0.098
-0.163,0.015,0.099
-0.166,0.0135,0.1045
-0.1675,0.0095,0.104
-0.165,0.0075,0.1025
-0.1665,0.0065,0.101
-0.1695,0.0,0.104
-0.1635,-0.0025,0.103
-0.167,-0.005,0.1
-0.175,-0.008,0.1005
-0.173,-0.009,0.098
-0.1705,-0.012,0.0985
-0.1735,-0.0125,0.099
-0.1745,-0.0155,0.095
-0.178,-0.0175,0.09
-0.182,-0.017,0.09
-0.173,-0.0145,0.094
-0.1735,-0.0145,0.0865
-0.186,-0.0185,0.0845
-0.189,-0.0185,0.09
-0.19,-0.0195,0.0935
-0.1855,-0.0205,0.091
-0.176,-0.023,0.092
-0.1835,-0.023,0.094
-0.185,-0.021,0.093
-0.1795,-0.0235,0.0905
-0.184,-0.0245,0.0865
-0.1825,-0.025,0.0925
-0.1885,-0.0285,0.089
-0.194,-0.0325,0.0855
-0.195,-0.0365,0.0885
-0.194,-0.035,0.0855
-0.194,-0.0365,0.084
-0.1915,-0.0415,0.078
-0.19,-0.044,0.0795
-0.191,-0.045,0.077
-0.1845,-0.049,0.0765
-0.1805,-0.051,0.0785
-0.1865,-0.0515,0.08
-0.186,-0.051,0.0825
-0.192,-0.047,0.08
-0.205,-0.05,0.0805
-0.192,-0.0465,0.0755
-0.188,-0.0435,0.078
-0.1935,-0.046,0.08
-0.1875,-0.0465,0.076
-0.1895,-0.0485,0.08
-0.187,-0.0485,0.0835
-0.1805,-0.047,0.0825
-0.1815,-0.048,0.077
-0.181,-0.049,0.08
-0.185,-0.05,0.0815
-0.1915,-0.0515,0.075
-0.185,-0.0485,0.075
-0.1835,-0.0465,0.076
-0.192,-0.048,0.0735
-0.185,-0.048,0.071
-0.173,-0.048,0.076
-0.18,-0.0495,0.0785
-0.193,-0.0535,0.0695
-0.188,-0.054,0.067
-0.181,-0.0505,0.073
-0.1815,-0.051,0.077
-0.176,-0.048,0.072
-0.172,-0.046,0.0725
-0.1705,-0.049,0.072
-0.1715,-0.048,0.0695
-0.1795,-0.0505,0.0775
-0.1755,-0.05,0.07
-0.175,-0.046,0.074
-0.1805,-0.0435,0.08
-0.1775,-0.043,0.074
-0.1785,-0.043,0.074
-0.1705,-0.0455,0.071
-0.163,-0.0475,0.0715
-0.167,-0.047,0.0675
-0.1715,-0.05,0.0725
-0.178,-0.053,0.073
-0.1765,-0.0535,0.07
-0.173,-0.052,0.074
-0.1765,-0.0545,0.0705
-0.1795,-0.0555,0.0735
-0.181,-0.0535,0.074
-0.177,-0.0505,0.073
-0.173,-0.05,0.0755
-0.1725,-0.051,0.0735
-0.1705,-0.049,0.0735
-0.1665,-0.0505,0.0745
-0.1665,-0.0535,0.0715
-0.168,-0.06,0.07
-0.1615,-0.0625,0.073
-0.1625,-0.0625,0.0735
-0.1665,-0.063,0.07
-0.168,-0.06,0.0735
-0.1735,-0.0575,0.074
-0.173,-0.057,0.0675
-0.173,-0.056,0.067
-0.171,-0.057,0.066
-0.1695,-0.061,0.067
-0.173,-0.0625,0.0695
-0.1725,-0.0615,0.069
-0.1685,-0.061,0.0725
-0.163,-0.058,0.0775
-0.1645,-0.0555,0.0745
-0.165,-0.0545,0.071
-0.1535,-0.0535,0.074
-0.1545,-0.058,0.0735
-0.164,-0.062,0.072
-0.175,-0.0655,0.0755
-0.175,-0.061,0.0765
-0.173,-0.0565,0.076
-0.1795,-0.062,0.0805
-0.182,-0.0635,0.081
-0.179,-0.0635,0.0775
-0.173,-0.063,0.0785
