i,vx,vy
-0.007,0.0695,-0.1535
-0.012,0.07,-0.1525
-0.0115,0.062,-0.159
-0.013,0.0665,-0.163
-0.0105,0.0685,-0.1625
-0.0045,0.07,-0.1605
-0.0075,0.0705,-0.1515
-0.0095,0.069,-0.1615
-0.01,0.075,-0.1675
-0.0055,0.0755,-0.1685
-0.0055,0.0765,-0.1695
-0.0075,0.0785,-0.1615
-0.0055,0.0765,-0.158
-0.0095,0.078,-0.159
-0.009,0.0825,-0.167
-0.001,0.0875,-0.1655
0.009,0.0905,-0.1655
0.011,0.095,-0.1675
0.0065,0.0955,-0.166
0.0065,0.0955,-0.1605
0.0115,0.102,-0.1585
0.016,0.1035,-0.159
0.015,0.099,-0.154
0.0185,0.099,-0.1575
0.0185,0.1025,-0.154
0.0185,0.102,-0.1425
0.03,0.1025,-0.1415
0.034,0.1075,-0.1485
0.0335,0.114,-0.148
0.032,0.117,-0.145
0.039,0.1205,-0.15
0.047,0.126,-0.162
0.0455,0.1265,-0.17
0.048,0.1295,-0.1725
0.0405,0.128,-0.1745
0.042,0.1265,-0.1835
0.047,0.126,-0.192
0.04,0.1255,-0.192
0.0365,0.1235,-0.19
0.037,0.118,-0.1805
0.0415,0.1185,-0.1765
0.039,0.113,-0.1735
0.0275,0.1155,-0.1735
0.021,0.119,-0.177
0.025,0.1085,-0.1815
0.029,0.1025,-0.185
0.033,0.107,-0.179
0.031,0.1065,-0.1755
0.0185,0.104,-0.177
0.012,0.099,-0.1845
0.0015,0.0855,-0.19
-0.0105,0.0855,-0.192
-0.0175,0.0765,-0.1975
-0.0275,0.0695,-0.205
-0.0305,0.069,-0.212
-0.0365,0.058,-0.2165
-0.048,0.061,-0.2145
-0.0475,0.0555,-0.2115
-0.045,0.0515,-0.2065
-0.051,0.0485,-0.2115
-0.059,0.045,-0.221
-0.0575,0.0495,-0.219
-0.05,0.048,-0.2125
-0.058,0.0505,-0.2045
-0.0675,0.051,-0.2085
-0.0675,0.05,-0.218
-0.0715,0.037,-0.2225
-0.072,0.024,-0.2255
-0.0695,0.028,-0.2315
-0.0735,0.0255,-0.233
-0.0715,0.0325,-0.2245
-0.0665,0.0415,-0.2205
-0.067,0.035,-0.229
-0.071,0.0345,-0.2325
-0.0635,0.037,-0.2335
-0.0545,0.043,-0.2405
-0.065,0.0435,-0.229
-0.0685,0.0365,-0.228
-0.0665,0.034,-0.228
-0.0715,0.0315,-0.22
-0.07,0.025,-0.232
-0.0785,0.0185,-0.239
-0.0815,0.0235,-0.2345
-0.075,0.0215,-0.221
-0.0805,0.018,-0.2235
-0.0775,0.019,-0.232
-0.0715,0.0165,-0.229
-0.074,0.0195,-0.2335
-0.0755,0.02,-0.2285
-0.075,0.0135,-0.226
-0.077,0.019,-0.2255
-0.0755,0.028,-0.2255
-0.072,0.025,-0.2315
-0.074,0.027,-0.23
-0.076,0.0215,-0.2325
-0.076,0.0205,-0.2345
-0.0785,0.027,-0.232
-0.077,0.026,-0.234
-0.077,0.0305,-0.2385
-0.0815,0.0275,-0.2445
-0.08,0.026,-0.2465
-0.078,0.023,-0.243
-0.076,0.0185,-0.2425
-0.076,0.02,-0.2455
-0.077,0.016,-0.247
-0.0755,0.016,-0.2425
-0.0755,0.018,-0.2425
-0.082,0.015,-0.242
-0.084,0.016,-0.237
-0.0895,0.0185,-0.243
-0.093,0.012,-0.2465
-0.088,0.016,-0.2445
-0.0915,0.0205,-0.245
-0.0925,0.017,-0.237
-0.0905,0.015,-0.239
-0.0885,0.014,-0.243
-0.09,0.016,-0.2415
-0.0885,0.017,-0.248
-0.0885,0.018,-0.2465
-0.0865,0.0185,-0.2495
-0.082,0.02,-0.2505
-0.084,0.022,-0.249
-0.0845,0.0225,-0.2525
-0.0925,0.023,-0.2475
-0.0975,0.019,-0.2485
-0.0905,0.0215,-0.2545
-0.0875,0.0225,-0.254
-0.093,0.0205,-0.2485
-0.088,0.0225,-0.2465
-0.0825,0.0155,-0.249
-0.0875,0.014,-0.24
-0.0885,0.0185,-0.2365
-0.0855,0.017,-0.2495
-0.0845,0.015,-0.2545
-0.086,0.0145,-0.257
-0.0805,0.015,-0.2575
-0.081,0.015,-0.2485
-0.086,0.015,-0.2455
-0.084,0.0155,-0.247
-0.09,0.018,-0.248
-0.095,0.019,-0.2455
-0.0945,0.02,-0.248
-0.0995,0.018,-0.2465
-0.1025,0.0145,-0.2405
-0.102,0.016,-0.251
-0.106,0.0185,-0.251
-0.102,0.0145,-0.2505
-0.0955,0.0185,-0.2545
-0.0965,0.0255,-0.2445
-0.0965,0.02,-0.253
-0.101,0.017,-0.2585
-0.108,0.02,-0.2485
-0.101,0.0215,-0.2535
-0.095,0.0245,-0.252
-0.098,0.022,-0.2535
-0.094,0.0145,-0.258
-0.089,0.018,-0.2555
-0.089,0.0195,-0.254
-0.0895,0.0125,-0.2575
-0.0885,0.0095,-0.2655
-0.0905,0.009,-0.2595
-0.0965,0.0075,-0.2545
-0.0955,0.01,-0.253
-0.09,0.015,-0.255
-0.0885,0.01,-0.2615
-0.088,0.0045,-0.256
-0.0885,-0.0045,-0.2505
-0.092,-0.001,-0.252
-0.0965,0.01,-0.253
-0.0945,0.0055,-0.2545
-0.091,0.012,-0.2585
-0.093,0.0105,-0.264
-0.0965,0.009,-0.2605
-0.098,0.0125,-0.2595
-0.0965,0.0125,-0.257
-0.0915,0.0165,-0.2495
-0.0915,0.008,-0.251
-0.0955,0.015,-0.256
-0.093,0.015,-0.2645
-0.094,0.0125,-0.2625
-0.0995,0.0205,-0.261
-0.096,0.0115,-0.2595
-0.097,0.0075,-0.261
-0.1025,0.0085,-0.2675
-0.102,0.0105,-0.263
-0.1015,0.0105,-0.2555
-0.1055,0.0065,-0.249
-0.105,0.002,-0.2535
-0.0975,0.002,-0.2615
-0.1005,0.003,-0.261
-0.1025,-0.001,-0.2575
-0.1005,-0.002,-0.2575
-0.0945,-0.0005,-0.2605
-0.0945,0.0005,-0.258
-0.105,0.001,-0.245
-0.1035,0.0045,-0.2435
-0.098,0.015,-0.254
-0.1055,0.0165,-0.2535
-0.109,0.0165,-0.2515
-0.104,0.017,-0.247
-0.1095,0.0065,-0.2485
-0.111,0.014,-0.257
-0.1055,0.0165,-0.256
-0.105,0.01,-0.252
-0.103,0.0085,-0.257
-0.1,0.0045,-0.258
-0.095,0.0055,-0.25
-0.096,0.004,-0.248
-0.106,0.003,-0.248
-0.1115,0.0,-0.257
-0.109,0.003,-0.258
-0.106,0.0125,-0.247
-0.1025,0.0105,-0.2485
-0.102,0.006,-0.2485
-0.113,0.0035,-0.2475
-0.1165,0.001,-0.25
-0.1095,0.003,-0.2505
-0.111,0.007,-0.255
-0.1105,0.0065,-0.253
-0.1075,0.0065,-0.251
-0.1115,0.007,-0.254
-0.1135,0.0045,-0.2525
-0.1095,0.005,-0.252
-0.1025,0.0045,-0.257
-0.1005,0.0065,-0.2555
-0.097,0.0075,-0.2595
-0.086,0.01,-0.2785
-0.0755,0.0195,-0.2845
-0.0715,0.0245,-0.2855
-0.067,0.0305,-0.2955
-0.046,0.041,-0.306
-0.0215,0.059,-0.3165
-0.005,0.0695,-0.3225
0.0095,0.081,-0.328
0.016,0.1025,-0.331
0.027,0.1215,-0.3255
0.0485,0.147,-0.324
0.06,0.1645,-0.324
0.0765,0.1785,-0.317
0.0885,0.202,-0.309
0.089,0.219,-0.2935
0.1015,0.2415,-0.276
0.1025,0.2635,-0.256
0.103,0.2915,-0.227
0.121,0.331,-0.198
0.138,0.373,-0.161
0.1745,0.4465,-0.115
0.211,0.5335,-0.0745
0.235,0.598,-0.036
0.268,0.659,0.008
0.3035,0.732,0.052
0.344,0.8165,0.102
0.365,0.878,0.157
0.384,0.937,0.2145
0.421,0.9995,0.2595
0.449,1.0475,0.2985
0.4745,1.1035,0.3415
0.4855,1.131,0.3685
0.4755,1.1235,0.3995
0.4485,1.0975,0.442
0.4135,1.0425,0.4695
0.3895,0.985,0.49
0.357,0.9135,0.4995
0.3105,0.8245,0.489
0.2695,0.7485,0.4835
0.2185,0.6495,0.495
0.16,0.5445,0.509
0.0885,0.4385,0.5275
0.0185,0.326,0.545
-0.0595,0.2115,0.5625
-0.1725,0.071,0.6085
-0.2785,-0.0795,0.6395
-0.357,-0.202,0.6615
-0.413,-0.2755,0.684
-0.4745,-0.3705,0.68
-0.52,-0.441,0.6905
-0.537,-0.457,0.6975
-0.5465,-0.4805,0.6905
-0.5515,-0.4885,0.7135
-0.5575,-0.4925,0.6985
-0.566,-0.4975,0.6685
-0.555,-0.491,0.628
-0.535,-0.4905,0.5275
-0.536,-0.503,0.451
-0.534,-0.5135,0.345
-0.537,-0.516,0.263
-0.536,-0.517,0.245
-0.517,-0.5075,0.2075
-0.487,-0.4765,0.157
-0.467,-0.4435,0.1125
-0.4505,-0.4115,0.093
-0.4235,-0.383,0.0685
-0.4155,-0.367,0.0465
-0.415,-0.368,0.036
-0.417,-0.376,0.0225
-0.4125,-0.3655,0.006
-0.405,-0.3475,-0.0125
-0.4015,-0.333,-0.0315
-0.398,-0.327,-0.057
-0.4035,-0.3235,-0.0855
-0.399,-0.315,-0.109
-0.3905,-0.306,-0.1245
-0.384,-0.3005,-0.142
-0.375,-0.2935,-0.147
-0.367,-0.286,-0.1405
-0.3645,-0.288,-0.1435
-0.368,-0.287,-0.1455
-0.3685,-0.29,-0.1445
-0.3685,-0.293,-0.1515
-0.375,-0.2885,-0.1565
-0.378,-0.288,-0.1555
-0.372,-0.288,-0.1735
-0.3735,-0.286,-0.184
-0.377,-0.286,-0.182
-0.375,-0.2875,-0.1865
-0.374,-0.288,-0.1795
-0.371,-0.288,-0.1765
-0.372,-0.288,-0.1835
-0.3785,-0.293,-0.1815
-0.387,-0.295,-0.1735
-0.388,-0.3015,-0.1815
-0.384,-0.3,-0.1895
-0.387,-0.298,-0.1925
-0.3895,-0.307,-0.2075
-0.4045,-0.3075,-0.216
-0.424,-0.3185,-0.2245
-0.432,-0.334,-0.2385
-0.434,-0.329,-0.242
-0.435,-0.329,-0.244
-0.4415,-0.334,-0.248
-0.4345,-0.3235,-0.25
-0.423,-0.3155,-0.2545
-0.4145,-0.31,-0.262
-0.4075,-0.3,-0.276
-0.4075,-0.292,-0.286
-0.3965,-0.283,-0.2835
-0.3845,-0.264,-0.292
-0.382,-0.2465,-0.2905
-0.3715,-0.235,-0.281
-0.3625,-0.2245,-0.269
-0.364,-0.217,-0.2585
-0.3605,-0.204,-0.26
-0.352,-0.1875,-0.251
-0.3485,-0.1765,-0.2485
-0.3405,-0.1775,-0.2445
-0.332,-0.1765,-0.2295
-0.331,-0.1715,-0.218
-0.3185,-0.1705,-0.2065
-0.313,-0.1665,-0.201
-0.3155,-0.1625,-0.2
-0.3035,-0.1525,-0.194
-0.292,-0.1365,-0.189
-0.275,-0.1275,-0.188
-0.261,-0.125,-0.189
-0.2565,-0.116,-0.195
-0.2485,-0.108,-0.1965
-0.235,-0.1055,-0.2025
-0.222,-0.0935,-0.211
-0.22,-0.083,-0.213
-0.218,-0.077,-0.21
-0.212,-0.072,-0.2055
-0.195,-0.066,-0.21
-0.171,-0.0545,-0.213
-0.1545,-0.044,-0.2065
-0.1465,-0.0315,-0.209
-0.143,-0.0255,-0.2155
-0.142,-0.0265,-0.213
-0.134,-0.021,-0.215
-0.121,-0.007,-0.216
-0.1175,0.0035,-0.219
-0.1075,0.009,-0.221
-0.0895,0.013,-0.2135
-0.0815,0.0185,-0.2115
-0.0775,0.03,-0.2155
-0.0765,0.0315,-0.219
-0.0735,0.0365,-0.2235
-0.071,0.043,-0.225
-0.071,0.0395,-0.229
-0.0665,0.047,-0.2215
-0.054,0.053,-0.2185
-0.0495,0.0565,-0.2255
-0.0515,0.0655,-0.227
-0.04,0.069,-0.2305
-0.033,0.064,-0.2305
-0.0335,0.0595,-0.2335
-0.0335,0.0665,-0.2315
-0.033,0.0675,-0.2305
-0.0295,0.0695,-0.232
-0.024,0.074,-0.226
-0.0265,0.073,-0.2125
-0.0275,0.0775,-0.2105
-0.0285,0.077,-0.219
-0.0335,0.075,-0.2195
-0.0325,0.076,-0.2185
-0.0355,0.0765,-0.217
-0.032,0.076,-0.222
-0.029,0.0745,-0.229
-0.031,0.0725,-0.2305
-0.0205,0.073,-0.223
-0.02,0.079,-0.2175
-0.0275,0.0805,-0.2195
-0.0215,0.079,-0.218
-0.015,0.0815,-0.2225
-0.017,0.0845,-0.2205
-0.0255,0.0855,-0.216
-0.0225,0.0845,-0.226
-0.0125,0.085,-0.2255
-0.0175,0.0825,-0.219
-0.022,0.0795,-0.2205
-0.017,0.0875,-0.216
-0.014,0.0905,-0.216
-0.0085,0.086,-0.219
-0.0085,0.087,-0.219
-0.0125,0.0905,-0.222
-0.0085,0.094,-0.216
-0.008,0.096,-0.2105
-0.011,0.0985,-0.2075
-0.0115,0.098,-0.2055
-0.0085,0.0975,-0.21
-0.003,0.0955,-0.2105
-0.0015,0.096,-0.2105
-0.003,0.0975,-0.2095
-0.01,0.0975,-0.2065
-0.0045,0.099,-0.2085
0.0075,0.0935,-0.2235
0.0005,0.0945,-0.2185
-0.0055,0.099,-0.2055
-0.003,0.097,-0.216
0.003,0.1005,-0.215
0.0045,0.1,-0.2115
0.0075,0.1015,-0.212
0.012,0.1105,-0.211
0.0145,0.107,-0.213
0.0135,0.1065,-0.216
0.0075,0.1145,-0.212
0.009,0.1115,-0.2105
0.0155,0.115,-0.2155
0.0255,0.124,-0.2125
0.0285,0.121,-0.219
0.028,0.121,-0.2155
0.0295,0.127,-0.2055
0.029,0.1305,-0.211
0.027,0.1315,-0.208
0.0265,0.136,-0.1985
0.0275,0.1365,-0.2
0.031,0.13,-0.2105
0.0345,0.131,-0.2105
0.03,0.128,-0.205
0.033,0.13,-0.203
0.0315,0.1405,-0.2015
0.032,0.135,-0.2095
0.0455,0.1335,-0.216
0.046,0.1365,-0.2235
0.0415,0.1375,-0.2255
0.0375,0.1405,-0.2175
0.037,0.1375,-0.209
0.039,0.1415,-0.198
0.0385,0.144,-0.2055
0.0375,0.14,-0.2125
0.043,0.1435,-0.205
0.042,0.1495,-0.21
0.0415,0.1535,-0.21
0.0535,0.1565,-0.208
0.0525,0.1575,-0.2135
0.051,0.1615,-0.2085
0.0585,0.1615,-0.208
0.069,0.162,-0.21
0.076,0.165,-0.21
0.0745,0.1645,-0.212
0.0725,0.176,-0.2075
0.0765,0.179,-0.206
0.0845,0.1795,-0.207
0.0825,0.1805,-0.21
0.079,0.1775,-0.2095
0.081,0.185,-0.201
0.0925,0.1915,-0.2075
0.094,0.194,-0.2105
0.087,0.1965,-0.2025
0.094,0.1995,-0.1995
0.1,0.197,-0.196
0.104,0.1995,-0.198
0.109,0.205,-0.2055
0.111,0.205,-0.208
0.1095,0.21,-0.2055
0.1165,0.214,-0.2085
0.1255,0.2115,-0.21
0.135,0.22,-0.1935
0.1295,0.219,-0.1905
0.1215,0.2145,-0.1975
0.136,0.223,-0.199
0.14,0.2245,-0.207
0.1435,0.232,-0.209
0.1455,0.2345,-0.2035
0.1475,0.2345,-0.1945
0.1585,0.238,-0.1935
0.1615,0.2455,-0.1965
0.171,0.248,-0.199
0.175,0.2555,-0.203
0.1745,0.264,-0.204
0.1845,0.259,-0.2015
0.187,0.2645,-0.198
0.1905,0.2655,-0.195
0.195,0.2685,-0.2
0.1875,0.2735,-0.1945
0.19,0.278,-0.1875
0.202,0.284,-0.1965
0.206,0.285,-0.199
0.204,0.2935,-0.1965
0.206,0.296,-0.191
0.2115,0.2995,-0.189
0.2145,0.304,-0.1905
0.2185,0.3065,-0.194
0.2285,0.313,-0.194
0.2365,0.316,-0.189
0.236,0.3215,-0.189
0.236,0.323,-0.1885
0.2345,0.3295,-0.1915
0.2415,0.3325,-0.1955
0.2525,0.333,-0.189
0.251,0.338,-0.1875
0.2425,0.3385,-0.1885
0.2325,0.3475,-0.184
0.2305,0.35,-0.1835
0.2345,0.354,-0.184
0.238,0.36,-0.185
0.2475,0.357,-0.1795
0.253,0.3635,-0.1765
0.256,0.364,-0.173
0.261,0.361,-0.172
0.264,0.3735,-0.174
0.271,0.38,-0.1695
0.278,0.379,-0.1695
0.2785,0.383,-0.172
0.277,0.386,-0.173
0.277,0.395,-0.1665
0.277,0.3905,-0.1705
0.277,0.385,-0.1725
0.281,0.394,-0.1595
0.281,0.3945,-0.156
0.277,0.398,-0.152
0.282,0.4045,-0.1495
0.28,0.401,-0.146
0.2795,0.401,-0.139
0.289,0.4105,-0.139
0.2905,0.4095,-0.1385
0.2925,0.404,-0.147
0.291,0.404,-0.15
0.2845,0.4025,-0.1445
0.2815,0.406,-0.1385
0.2855,0.405,-0.136
0.287,0.403,-0.143
0.2845,0.4035,-0.139
0.2825,0.4005,-0.139
0.2745,0.4015,-0.141
0.272,0.4035,-0.1335
0.2765,0.398,-0.1355
0.2745,0.3915,-0.139
0.2775,0.394,-0.1345
0.274,0.394,-0.1315
0.261,0.3905,-0.1285
0.256,0.39,-0.133
0.251,0.38,-0.134
0.251,0.3725,-0.129
0.2455,0.3695,-0.1335
0.2355,0.3675,-0.1285
0.2385,0.37,-0.1215
0.2385,0.365,-0.1245
0.2385,0.362,-0.13
0.236,0.358,-0.128
0.229,0.352,-0.12
0.2215,0.352,-0.1235
0.2125,0.3455,-0.1295
0.208,0.337,-0.13
0.2015,0.3295,-0.131
0.192,0.32,-0.1295
0.184,0.315,-0.1275
0.1805,0.31,-0.128
0.183,0.3035,-0.1255
0.179,0.2965,-0.123
0.1695,0.293,-0.125
0.162,0.2935,-0.128
0.1555,0.289,-0.126
0.157,0.277,-0.126
0.155,0.2675,-0.127
0.1485,0.259,-0.1265
0.1405,0.2585,-0.1235
0.1415,0.253,-0.118
0.141,0.245,-0.122
0.1305,0.2395,-0.1285
0.124,0.2285,-0.1345
0.1205,0.225,-0.1355
0.1165,0.2205,-0.133
0.1015,0.2175,-0.128
0.091,0.209,-0.1255
0.091,0.199,-0.1285
0.09,0.198,-0.1295
0.0865,0.1915,-0.136
0.081,0.189,-0.1285
0.081,0.1825,-0.127
0.0735,0.171,-0.135
0.0585,0.169,-0.1345
0.0475,0.163,-0.142
0.0425,0.152,-0.144
0.0425,0.1415,-0.1505
0.037,0.135,-0.15
0.0295,0.1295,-0.1525
0.024,0.1165,-0.1575
0.0235,0.1175,-0.1495
0.021,0.1185,-0.1515
0.011,0.1065,-0.1575
0.0045,0.101,-0.1565
0.0015,0.0975,-0.155
0.0065,0.095,-0.155
0.0025,0.09,-0.1595
-0.0145,0.0865,-0.1605
-0.015,0.085,-0.1575
-0.01,0.0745,-0.158
-0.0135,0.0655,-0.156
-0.0195,0.061,-0.1535
-0.025,0.056,-0.154
-0.0325,0.05,-0.159
-0.05,0.047,-0.156
-0.056,0.0455,-0.152
-0.0555,0.04,-0.1485
-0.054,0.0415,-0.147
-0.043,0.0425,-0.1575
-0.041,0.028,-0.1625
-0.0485,0.023,-0.1655
-0.0605,0.0185,-0.1735
-0.0635,0.0125,-0.1735
-0.059,0.0125,-0.1675
-0.064,0.0075,-0.161
-0.066,0.0115,-0.1635
-0.065,0.004,-0.169
-0.068,-0.004,-0.171
-0.0685,-0.0015,-0.1685
-0.073,0.0005,-0.167
-0.0815,-0.0025,-0.175
-0.08,-0.003,-0.1745
-0.0765,0.0,-0.1715
-0.0825,-0.0095,-0.1625
-0.083,-0.01,-0.155
-0.085,-0.012,-0.163
-0.087,-0.0195,-0.1665
-0.0825,-0.0185,-0.1665
-0.076,-0.017,-0.167
-0.0775,-0.021,-0.167
-0.082,-0.024,-0.1605
-0.079,-0.0225,-0.1545
-0.086,-0.021,-0.1625
-0.0865,-0.025,-0.1715
-0.0855,-0.0335,-0.169
-0.087,-0.026,-0.162
-0.085,-0.026,-0.161
-0.087,-0.0305,-0.163
-0.0905,-0.031,-0.1595
-0.0935,-0.033,-0.159
-0.0875,-0.03,-0.1615
-0.0865,-0.0355,-0.1635
-0.092,-0.0365,-0.167
-0.0885,-0.037,-0.165
-0.0885,-0.0355,-0.163
-0.094,-0.033,-0.1595
-0.089,-0.0345,-0.169
-0.0835,-0.0345,-0.1695
-0.0915,-0.0395,-0.1625
-0.094,-0.039,-0.172
-0.0905,-0.0365,-0.173
-0.0965,-0.037,-0.176
-0.0945,-0.0405,-0.1705
-0.09,-0.044,-0.167
-0.089,-0.0355,-0.1685
-0.0915,-0.035,-0.16
-0.098,-0.037,-0.1665
-0.0965,-0.0395,-0.1705
-0.094,-0.0375,-0.1705
-0.091,-0.033,-0.1765
-0.091,-0.037,-0.176
-0.0835,-0.029,-0.1765
-0.081,-0.0255,-0.1755
-0.0845,-0.027,-0.171
-0.0835,-0.026,-0.1685
-0.086,-0.026,-0.1665
-0.082,-0.028,-0.1675
-0.075,-0.028,-0.1755
-0.0755,-0.027,-0.174
-0.076,-0.029,-0.17
-0.078,-0.03,-0.173
-0.0845,-0.0295,-0.1785
-0.08,-0.022,-0.1785
-0.077,-0.0215,-0.1715
-0.0755,-0.023,-0.1685
-0.074,-0.0205,-0.1695
-0.0705,-0.022,-0.174
-0.064,-0.0205,-0.1685
-0.0705,-0.02,-0.162
-0.083,-0.0165,-0.1655
-0.0815,-0.0175,-0.1655
-0.07,-0.0215,-0.1675
-0.064,-0.0235,-0.174
-0.0715,-0.0225,-0.176
-0.076,-0.0225,-0.1765
-0.0645,-0.024,-0.176
-0.059,-0.018,-0.177
-0.064,-0.0175,-0.1845
-0.065,-0.0145,-0.1875
-0.068,-0.0175,-0.1815
-0.068,-0.0225,-0.18
-0.0595,-0.017,-0.179
-0.0635,-0.0135,-0.177
-0.0725,-0.011,-0.181
-0.076,-0.01,-0.1815
-0.0815,-0.0135,-0.1785
-0.0735,-0.017,-0.1865
-0.0645,-0.016,-0.189
-0.0645,-0.0125,-0.184
-0.066,-0.012,-0.184
-0.0695,-0.01,-0.183
-0.071,-0.012,-0.1835
-0.061,-0.0125,-0.1845
-0.0535,-0.003,-0.187
-0.0605,0.0015,-0.18
-0.06,-0.007,-0.1845
-0.062,-0.0135,-0.186
-0.0665,-0.0065,-0.1775
-0.07,-0.008,-0.1855
-0.0645,-0.0115,-0.1885
-0.0655,-0.01,-0.187
-0.068,-0.009,-0.189
-0.059,-0.011,-0.193
-0.0585,-0.0125,-0.19
-0.051,-0.0065,-0.1825
-0.0535,-0.0075,-0.182
-0.057,-0.0055,-0.1875
-0.0555,-0.011,-0.1905
-0.061,-0.006,-0.191
-0.0555,-0.0045,-0.1955
-0.0555,-0.012,-0.189
-0.059,-0.009,-0.1885
-0.0585,-0.013,-0.187
-0.0615,-0.007,-0.1895
-0.063,-0.0095,-0.197
-0.0615,-0.007,-0.191
-0.0575,-0.0015,-0.1905
-0.0595,-0.0135,-0.1895
-0.0595,-0.011,-0.1855
-0.0565,-0.0085,-0.183
-0.056,-0.007,-0.1755
-0.054,-0.0065,-0.1805
-0.0545,-0.013,-0.1855
-0.055,-0.0125,-0.1805
-0.058,-0.013,-0.1845
-0.0615,-0.0135,-0.188
-0.0615,-0.0075,-0.1885
-0.061,-0.005,-0.185
-0.0655,-0.01,-0.185
-0.0715,-0.016,-0.188
-0.0725,-0.0155,-0.185
-0.0695,-0.015,-0.183
-0.064,-0.021,-0.1825
-0.065,-0.0165,-0.18
-0.0675,-0.014,-0.1755
-0.068,-0.0235,-0.184
-0.066,-0.018,-0.1905
-0.0645,-0.0165,-0.1875
-0.07,-0.02,-0.191
-0.073,-0.016,-0.194
-0.072,-0.0185,-0.193
-0.073,-0.0165,-0.196
-0.0775,-0.0165,-0.198
-0.079,-0.0205,-0.1945
-0.0855,-0.0245,-0.195
-0.084,-0.0255,-0.193
-0.075,-0.021,-0.195
-0.078,-0.022,-0.195
-0.0755,-0.023,-0.196
-0.073,-0.0195,-0.196
-0.076,-0.0195,-0.192
-0.0785,-0.0225,-0.19
-0.082,-0.023,-0.184
-0.078,-0.024,-0.1895
-0.0695,-0.0225,-0.199
-0.0715,-0.021,-0.1975
-0.0795,-0.024,-0.198
-0.0815,-0.022,-0.198
-0.0795,-0.023,-0.1975
-0.0745,-0.028,-0.196
-0.0725,-0.028,-0.192
-0.0765,-0.03,-0.196
-0.0835,-0.027,-0.1965
-0.08,-0.023,-0.19
-0.072,-0.026,-0.1875
-0.072,-0.0265,-0.191
-0.0745,-0.024,-0.1945
-0.078,-0.02,-0.1865
-0.071,-0.0255,-0.19
-0.0705,-0.0275,-0.194
-0.0735,-0.0215,-0.1885
-0.066,-0.0245,-0.197
-0.0625,-0.023,-0.198
-0.073,-0.0235,-0.194
-0.082,-0.026,-0.195
-0.0765,-0.0275,-0.1915
-0.0715,-0.0295,-0.193
-0.073,-0.0305,-0.192
-0.0805,-0.039,-0.193
-0.081,-0.04,-0.189
-0.0795,-0.0295,-0.186
-0.076,-0.0355,-0.19
-0.0725,-0.038,-0.189
-0.077,-0.0355,-0.192
-0.0805,-0.035,-0.1915
-0.076,-0.033,-0.198
-0.0685,-0.028,-0.1975
-0.0685,-0.0275,-0.197
-0.0665,-0.036,-0.2025
-0.063,-0.0285,-0.1965
-0.061,-0.0265,-0.1955
-0.0555,-0.0265,-0.1915
-0.058,-0.0245,-0.1875
-0.0555,-0.0245,-0.183
-0.0475,-0.0235,-0.1815
-0.047,-0.0235,-0.1845
-0.042,-0.0215,-0.1855
-0.0395,-0.02,-0.187
-0.034,-0.018,-0.173
-0.0345,-0.0205,-0.1595
-0.039,-0.009,-0.1545
-0.0345,-0.0115,-0.1445
-0.0385,-0.0215,-0.13
-0.036,-0.016,-0.1235
-0.035,-0.0145,-0.125
-0.0415,-0.02,-0.127
-0.0355,-0.0215,-0.138
-0.037,-0.018,-0.1425
-0.04,-0.019,-0.145
-0.0365,-0.02,-0.143
-0.0395,-0.0205,-0.138
-0.0415,-0.0145,-0.1445
-0.0335,-0.0075,-0.1535
-0.034,-0.0025,-0.1585
-0.038,-0.003,-0.1635
-0.032,-0.0115,-0.1665
-0.0305,-0.0045,-0.158
-0.029,0.0035,-0.152
-0.0285,0.001,-0.1575
-0.025,0.004,-0.16
-0.022,0.012,-0.1595
-0.0255,0.013,-0.1595
-0.0215,0.013,-0.1515
-0.015,0.019,-0.1495
-0.02,0.014,-0.148
-0.024,0.013,-0.144
-0.0185,0.0205,-0.1465
-0.018,0.023,-0.148
-0.0125,0.031,-0.153
-0.008,0.029,-0.146
-0.009,0.0205,-0.138
-0.0085,0.017,-0.136
-0.0055,0.022,-0.136
-0.0005,0.029,-0.1375
0.003,0.0305,-0.1295
0.004,0.0305,-0.129
0.0055,0.0365,-0.1325
0.0115,0.047,-0.14
0.0095,0.044,-0.149
0.0035,0.0375,-0.157
0.0025,0.034,-0.16
0.005,0.0345,-0.16
0.0065,0.0305,-0.166
0.003,0.024,-0.163
0.0035,0.0235,-0.166
0.0085,0.0215,-0.167
0.0055,0.0225,-0.158
-0.0105,0.02,-0.155
-0.013,0.019,-0.1615
-0.0075,0.018,-0.167
-0.009,0.0185,-0.1715
-0.0105,0.0185,-0.176
-0.0105,0.0195,-0.1685
-0.017,0.018,-0.1625
-0.026,0.013,-0.165
-0.0275,0.011,-0.164
-0.0365,0.0035,-0.164
-0.0525,0.0025,-0.179
-0.0595,-0.001,-0.186
-0.064,-0.0145,-0.186
-0.0735,-0.024,-0.192
-0.079,-0.023,-0.201
-0.089,-0.0255,-0.2045
-0.0925,-0.0345,-0.1975
-0.089,-0.0395,-0.198
-0.089,-0.0455,-0.196
-0.092,-0.044,-0.194
-0.1075,-0.0425,-0.198
-0.1145,-0.045,-0.199
-0.115,-0.054,-0.2
-0.1175,-0.061,-0.203
-0.12,-0.0545,-0.2035
-0.1205,-0.0545,-0.2025
-0.116,-0.0545,-0.205
-0.1115,-0.056,-0.2065
